acceleration:x,y,z,Orientation:yaw,pitch,roll
-2.62111, 0.399246, 9.36594, -2.24997, -0.037562, 0.282558
-2.62111, 0.399246, 9.36594, -2.24997, -0.037562, 0.282558
-2.62111, 0.399246, 9.36594, -2.24997, -0.037562, 0.282558
-2.62111, 0.399246, 9.36594, -2.25018, -0.0377175, 0.281831
-2.58302, 0.334976, 9.39212, -2.25018, -0.0377175, 0.281831
-2.58302, 0.334976, 9.39212, -2.25018, -0.0377175, 0.281831
-2.58302, 0.334976, 9.39212, -2.25018, -0.0377175, 0.281831
-2.58302, 0.334976, 9.39212, -2.25052, -0.0380189, 0.280959
-2.5854, 0.287369, 9.30405, -2.25052, -0.0380189, 0.280959
-2.5854, 0.287369, 9.30405, -2.25068, -0.0382216, 0.280116
-2.5854, 0.287369, 9.30405, -2.25068, -0.0382216, 0.280116
-2.5854, 0.287369, 9.30405, -2.25068, -0.0382216, 0.280116
-2.70442, 0.318314, 9.21359, -2.25068, -0.0382216, 0.280116
-2.70442, 0.318314, 9.21359, -2.25068, -0.0382216, 0.280116
-2.70442, 0.318314, 9.21359, -2.25068, -0.0382216, 0.280116
-2.70442, 0.318314, 9.21359, -2.25076, -0.0382891, 0.279529
-2.69014, 0.354019, 9.21835, -2.25076, -0.0382891, 0.279529
-2.69014, 0.354019, 9.21835, -2.25076, -0.0382891, 0.279529
-2.69014, 0.354019, 9.21835, -2.25076, -0.0382891, 0.279529
-2.69014, 0.354019, 9.21835, -2.25009, -0.0383264, 0.279267
-2.69966, 0.332596, 9.43973, -2.25009, -0.0383264, 0.279267
-2.69966, 0.332596, 9.43973, -2.25009, -0.0383264, 0.279267
-2.69966, 0.332596, 9.43973, -2.2496, -0.0383418, 0.278725
-2.69966, 0.332596, 9.43973, -2.2496, -0.0383418, 0.278725
-2.73537, 0.346878, 9.55637, -2.2496, -0.0383418, 0.278725
-2.73537, 0.346878, 9.55637, -2.2496, -0.0383418, 0.278725
-2.73537, 0.346878, 9.55637, -2.2496, -0.0383418, 0.278725
-2.73537, 0.346878, 9.55637, -2.24932, -0.0383831, 0.277924
-2.80202, 0.513504, 9.37546, -2.24932, -0.0383831, 0.277924
-2.80202, 0.513504, 9.37546, -2.24925, -0.0386728, 0.27718
-2.80202, 0.513504, 9.37546, -2.24925, -0.0386728, 0.27718
-2.80202, 0.513504, 9.37546, -2.24925, -0.0386728, 0.27718
-2.75679, 0.608719, 9.20883, -2.24925, -0.0386728, 0.27718
-2.75679, 0.608719, 9.20883, -2.24925, -0.0386728, 0.27718
-2.75679, 0.608719, 9.20883, -2.24949, -0.039419, 0.276806
-2.75679, 0.608719, 9.20883, -2.24949, -0.039419, 0.276806
-2.62587, 0.596817, 9.26596, -2.24949, -0.039419, 0.276806
-2.62587, 0.596817, 9.26596, -2.24949, -0.039419, 0.276806
-2.62587, 0.596817, 9.26596, -2.24949, -0.039419, 0.276806
-2.62587, 0.596817, 9.26596, -2.25004, -0.0400082, 0.276452
-2.62587, 0.556351, 9.29214, -2.25004, -0.0400082, 0.276452
-2.62587, 0.556351, 9.29214, -2.25096, -0.0400728, 0.275824
-2.62587, 0.556351, 9.29214, -2.25096, -0.0400728, 0.275824
-2.62587, 0.556351, 9.29214, -2.25096, -0.0400728, 0.275824
-2.65205, 0.570633, 9.25406, -2.25096, -0.0400728, 0.275824
-2.65205, 0.570633, 9.25406, -2.25096, -0.0400728, 0.275824
-2.65205, 0.570633, 9.25406, -2.25096, -0.0400728, 0.275824
-2.65205, 0.570633, 9.25406, -2.25179, -0.0398385, 0.275234
-2.49971, 0.451614, 9.37784, -2.25179, -0.0398385, 0.275234
-2.49971, 0.451614, 9.37784, -2.25271, -0.0396297, 0.274568
-2.49971, 0.451614, 9.37784, -2.25271, -0.0396297, 0.274568
-2.49971, 0.451614, 9.37784, -2.25271, -0.0396297, 0.274568
-2.43782, 0.380203, 9.57541, -2.25271, -0.0396297, 0.274568
-2.43782, 0.380203, 9.57541, -2.25389, -0.0390965, 0.273398
-2.43782, 0.380203, 9.57541, -2.25389, -0.0390965, 0.273398
-2.43782, 0.380203, 9.57541, -2.25389, -0.0390965, 0.273398
-2.56636, 0.315933, 9.49448, -2.25389, -0.0390965, 0.273398
-2.56636, 0.315933, 9.49448, -2.25389, -0.0390965, 0.273398
-2.56636, 0.315933, 9.49448, -2.25389, -0.0390965, 0.273398
-2.56636, 0.315933, 9.49448, -2.25504, -0.0384155, 0.272244
-2.60683, 0.384964, 9.34689, -2.25504, -0.0384155, 0.272244
-2.60683, 0.384964, 9.34689, -2.25504, -0.0384155, 0.272244
-2.60683, 0.384964, 9.34689, -2.25504, -0.0384155, 0.272244
-2.60683, 0.384964, 9.34689, -2.25569, -0.0376591, 0.271686
-2.53542, 0.299271, 9.38974, -2.25569, -0.0376591, 0.271686
-2.53542, 0.299271, 9.38974, -2.25569, -0.0376591, 0.271686
-2.53542, 0.299271, 9.38974, -2.25548, -0.0371769, 0.271212
-2.53542, 0.299271, 9.38974, -2.25548, -0.0371769, 0.271212
-2.51875, 0.10408, 9.45639, -2.25548, -0.0371769, 0.271212
-2.51875, 0.10408, 9.45639, -2.25518, -0.0363347, 0.270591
-2.51875, 0.10408, 9.45639, -2.25518, -0.0363347, 0.270591
-2.51875, 0.10408, 9.45639, -2.25518, -0.0363347, 0.270591
-2.63301, 0.0445709, 9.48734, -2.25518, -0.0363347, 0.270591
-2.63301, 0.0445709, 9.48734, -2.25518, -0.0363347, 0.270591
-2.63301, 0.0445709, 9.48734, -2.25518, -0.0363347, 0.270591
-2.63301, 0.0445709, 9.48734, -2.25467, -0.0350872, 0.270251
-2.70918, 0.0302887, 9.41116, -2.25467, -0.0350872, 0.270251
-2.70918, 0.0302887, 9.41116, -2.25467, -0.0350872, 0.270251
-2.70918, 0.0302887, 9.41116, -2.25362, -0.0340143, 0.27026
-2.70918, 0.0302887, 9.41116, -2.25362, -0.0340143, 0.27026
-2.60683, 0.0826569, 9.26358, -2.25362, -0.0340143, 0.27026
-2.60683, 0.0826569, 9.26358, -2.25362, -0.0340143, 0.27026
