acceleration:x,y,z,Orientation:yaw,pitch,roll
-0.00746155, 0.339737, 9.58731, -0.0298704, -0.49888, 0.00527469
-0.133621, 0.35878, 9.75394, -0.0298704, -0.49888, 0.00527469
-0.133621, 0.35878, 9.75394, -0.0300529, -0.498764, 0.00511894
-0.0717316, 0.313553, 9.68729, -0.0300529, -0.498764, 0.00511894
-0.0717316, 0.313553, 9.68729, -0.0302776, -0.49968, 0.00542907
-0.0336456, 0.249283, 9.72775, -0.0302776, -0.49968, 0.00542907
-0.0336456, 0.249283, 9.72775, -0.0302776, -0.49968, 0.00542907
-0.0336456, 0.249283, 9.72775, -0.0303465, -0.499903, 0.00549654
-0.0741119, 0.287369, 9.73489, -0.0303465, -0.499903, 0.00549654
-0.0741119, 0.287369, 9.73489, -0.0303465, -0.499903, 0.00549654
-0.0741119, 0.287369, 9.73489, -0.0301781, -0.499544, 0.00541962
-0.0407867, 0.29451, 9.6492, -0.0301781, -0.499544, 0.00541962
-0.0407867, 0.29451, 9.6492, -0.0301781, -0.499544, 0.00541962
-0.0407867, 0.29451, 9.6492, -0.0301452, -0.499663, 0.00549407
-0.0241241, 0.308792, 9.65872, -0.0301452, -0.499663, 0.00549407
-0.0241241, 0.308792, 9.65872, -0.0301452, -0.499663, 0.00549407
-0.0241241, 0.308792, 9.65872, -0.030157, -0.499592, 0.00545407
-0.0622101, 0.29689, 9.67062, -0.030157, -0.499592, 0.00545407
-0.0622101, 0.29689, 9.67062, -0.0302165, -0.499481, 0.00536821
-0.0407867, 0.311172, 9.68729, -0.0302165, -0.499481, 0.00536821
-0.0407867, 0.311172, 9.68729, -0.0302423, -0.49961, 0.00541558
-0.0241241, 0.275467, 9.70395, -0.0302423, -0.49961, 0.00541558
-0.0241241, 0.275467, 9.70395, -0.0303144, -0.499614, 0.00537715
-0.0265045, 0.299271, 9.72299, -0.0303144, -0.499614, 0.00537715
-0.0265045, 0.299271, 9.72299, -0.03026, -0.499395, 0.00530339
-0.0431671, 0.29689, 9.66824, -0.03026, -0.499395, 0.00530339
-0.0431671, 0.29689, 9.66824, -0.0302869, -0.499313, 0.00524976
-0.0574493, 0.29213, 9.68967, -0.0302869, -0.499313, 0.00524976
-0.0574493, 0.29213, 9.68967, -0.0303207, -0.499345, 0.00524624
-0.0384064, 0.313553, 9.69443, -0.0303207, -0.499345, 0.00524624
-0.0384064, 0.313553, 9.69443, -0.0303247, -0.499423, 0.00528096
-0.0407867, 0.325455, 9.63968, -0.0303247, -0.499423, 0.00528096
-0.0407867, 0.325455, 9.63968, -0.0303913, -0.49939, 0.00522852
-0.0407867, 0.325455, 9.63968, -0.0303913, -0.49939, 0.00522852
-0.0217438, 0.29213, 9.66824, -0.0303913, -0.49939, 0.00522852
-0.0217438, 0.29213, 9.66824, -0.0303913, -0.49939, 0.00522852
-0.0217438, 0.29213, 9.66824, -0.0305023, -0.499453, 0.00519687
0.00444031, 0.270706, 9.63254, -0.0305023, -0.499453, 0.00519687
0.00444031, 0.270706, 9.63254, -0.0304923, -0.49928, 0.00512052
-0.0741119, 0.242142, 9.72061, -0.0304127, -0.498844, 0.00495757
-0.0741119, 0.242142, 9.72061, -0.0304127, -0.498844, 0.00495757
-0.0836334, 0.29451, 9.77774, -0.0304127, -0.498844, 0.00495757
-0.0836334, 0.29451, 9.77774, -0.0302386, -0.498833, 0.00504871
-0.0836334, 0.29451, 9.77774, -0.0302647, -0.499094, 0.00515825
-0.0645905, 0.337357, 9.71823, -0.0302647, -0.499094, 0.00515825
-0.0645905, 0.337357, 9.71823, -0.0302647, -0.499094, 0.00515825
-0.0645905, 0.337357, 9.71823, -0.0302647, -0.499094, 0.00515825
-0.0455475, 0.306412, 9.65872, -0.0302647, -0.499094, 0.00515825
-0.0455475, 0.306412, 9.65872, -0.0302647, -0.499094, 0.00515825
-0.0455475, 0.306412, 9.65872, -0.0304228, -0.499366, 0.00519937
-0.0455475, 0.306412, 9.65872, -0.0304228, -0.499366, 0.00519937
-0.00984192, 0.282608, 9.66348, -0.0304228, -0.499366, 0.00519937
-0.00984192, 0.282608, 9.66348, -0.0304551, -0.499308, 0.0051542
-0.0693512, 0.299271, 9.69919, -0.0304551, -0.499308, 0.0051542
-0.0693512, 0.299271, 9.69919, -0.0304144, -0.498909, 0.00498771
-0.0693512, 0.299271, 9.69919, -0.0304144, -0.498909, 0.00498771
-0.0479279, 0.29451, 9.69681, -0.0304144, -0.498909, 0.00498771
-0.0479279, 0.29451, 9.69681, -0.0304182, -0.499048, 0.00505125
