acceleration:x,y,z,Orientation:yaw,pitch,roll
-1.75227, 7.06429, -0.729218, -1.24344, 0.398429, 1.77756
-1.91414, 7.06667, 0.0396423, -1.24344, 0.398429, 1.77756
-1.91414, 7.06667, 0.0396423, -1.31132, 0.428006, 1.81368
1.54454, 6.96669, -0.833954, -1.31132, 0.428006, 1.81368
1.54454, 6.96669, -0.833954, -1.37586, 0.47761, 1.86501
1.54454, 6.96669, -0.833954, -1.37586, 0.47761, 1.86501
4.74138, 7.29518, -1.37192, -1.37586, 0.47761, 1.86501
4.74138, 7.29518, -1.37192, -1.37586, 0.47761, 1.86501
4.74138, 7.29518, -1.37192, -1.37586, 0.47761, 1.86501
4.74138, 7.29518, -1.37192, -1.43522, 0.557482, 1.9443
5.83873, 7.39278, 0.082489, -1.43522, 0.557482, 1.9443
5.83873, 7.39278, 0.082489, -1.48318, 0.657222, 2.03658
4.05583, 7.59511, 2.52237, -1.52151, 0.800393, 2.16449
4.05583, 7.59511, 2.52237, -1.52151, 0.800393, 2.16449
2.4229, 7.54036, 2.51999, -1.52151, 0.800393, 2.16449
2.4229, 7.54036, 2.51999, -1.54368, 1.14622, 2.49599
2.92992, 7.75935, 0.689484, -1.54368, 1.14622, 2.49599
2.92992, 7.75935, 0.689484, -1.54605, 1.87832, -3.06311
2.92992, 7.75935, 0.689484, -1.53401, 2.25649, -2.68734
3.53929, 7.68794, -1.36954, -1.53401, 2.25649, -2.68734
3.53929, 7.68794, -1.36954, -1.53401, 2.25649, -2.68734
3.53929, 7.68794, -1.36954, -1.53401, 2.25649, -2.68734
3.42503, 8.04024, -2.43594, -1.53401, 2.25649, -2.68734
3.42503, 8.04024, -2.43594, -1.52325, 2.36461, -2.582
1.96587, 8.63771, -0.155548, -1.52047, 2.41105, -2.54165
0.25676, 9.1971, 1.06082, -1.52047, 2.41105, -2.54165
0.25676, 9.1971, 1.06082, -1.52363, 2.4266, -2.53411
-0.0503082, 9.46608, 0.318146, -1.52363, 2.4266, -2.53411
-0.0503082, 9.46608, 0.318146, -1.52363, 2.4266, -2.53411
-0.0503082, 9.46608, 0.318146, -1.52363, 2.4266, -2.53411
-0.0503082, 9.46608, 0.318146, -1.52631, 2.38127, -2.58434
-0.0503082, 9.46608, 0.318146, -1.52604, 2.31427, -2.65424
0.111557, 9.4875, -1.31717, -1.52604, 2.31427, -2.65424
0.111557, 9.4875, -1.31717, -1.52604, 2.31427, -2.65424
0.111557, 9.4875, -1.31717, -1.52604, 2.31427, -2.65424
-0.016983, 9.82552, -1.04343, -1.52604, 2.31427, -2.65424
-0.016983, 9.82552, -1.04343, -1.52604, 2.31427, -2.65424
-0.016983, 9.82552, -1.04343, -1.52604, 2.31427, -2.65424
-0.016983, 9.82552, -1.04343, -1.52604, 2.27122, -2.70191
-0.378799, 10.2873, 0.0658264, -1.52604, 2.27122, -2.70191
-0.378799, 10.2873, 0.0658264, -1.52604, 2.27122, -2.70191
-0.378799, 10.2873, 0.0658264, -1.52868, 2.26503, -2.71413
-0.378799, 10.2873, 0.0658264, -1.53232, 2.25646, -2.72887
-0.616837, 10.5349, 0.884674, -1.53232, 2.25646, -2.72887
-0.754898, 10.7039, 0.363373, -1.53232, 2.25646, -2.72887
-0.754898, 10.7039, 0.363373, -1.53232, 2.25646, -2.72887
-0.754898, 10.7039, 0.363373, -1.53383, 2.20886, -2.78063
-1.11433, 10.5658, -0.455475, -1.53383, 2.20886, -2.78063
-1.11433, 10.5658, -0.455475, -1.53235, 2.13478, -2.85657
-0.850113, 10.4682, -1.03629, -1.53235, 2.13478, -2.85657
-0.850113, 10.4682, -1.03629, -1.53235, 2.13478, -2.85657
-0.850113, 10.4682, -1.03629, -1.52987, 2.0953, -2.89775
-0.790604, 10.5253, -0.310272, -1.52987, 2.0953, -2.89775
-0.790604, 10.5253, -0.310272, -1.52846, 2.12178, -2.87509
-0.476395, 10.542, -0.065094, -1.52846, 2.12178, -2.87509
-0.476395, 10.542, -0.065094, -1.52846, 2.12178, -2.87509
-0.476395, 10.542, -0.065094, -1.52789, 2.18933, -2.81254
-0.607315, 10.4492, 0.0348816, -1.52789, 2.18933, -2.81254
-0.607315, 10.4492, 0.0348816, -1.52789, 2.18933, -2.81254
-0.607315, 10.4492, 0.0348816, -1.52591, 2.25152, -2.75481
-1.02626, 10.3516, -0.560211, -1.52591, 2.25152, -2.75481
-1.02626, 10.3516, -0.560211, -1.52215, 2.28167, -2.72802
-0.966751, 10.2349, -0.907745, -1.52215, 2.28167, -2.72802
-0.966751, 10.2349, -0.907745, -1.52215, 2.28167, -2.72802
-0.966751, 10.2349, -0.907745, -1.51632, 2.30567, -2.7064
-0.819168, 10.5134, -1.04819, -1.51632, 2.30567, -2.7064
-0.819168, 10.5134, -1.04819, -1.50912, 2.34608, -2.66841
-0.712051, 10.8538, -0.479279, -1.50912, 2.34608, -2.66841
-0.712051, 10.8538, -0.479279, -1.50054, 2.38726, -2.62934
-0.307388, 11.2228, -0.255524, -1.50054, 2.38726, -2.62934
-0.307388, 11.2228, -0.255524, -1.48897, 2.41035, -2.60934
-0.307388, 11.2228, -0.255524, -1.48897, 2.41035, -2.60934
-0.259781, 11.0728, -0.29361, -1.48897, 2.41035, -2.60934
-0.259781, 11.0728, -0.29361, -1.48897, 2.41035, -2.60934
-0.259781, 11.0728, -0.29361, -1.48897, 2.41035, -2.60934
-0.259781, 11.0728, -0.29361, -1.46992, 2.39658, -2.62831
-0.57637, 10.5325, -1.56235, -1.46992, 2.39658, -2.62831
-0.57637, 10.5325, -1.56235, -1.44276, 2.34595, -2.68527
-0.321671, 9.8398, -2.1622, -1.44276, 2.34595, -2.68527
-0.321671, 9.8398, -2.1622, -1.40602, 2.27603, -2.76231
-0.321671, 9.8398, -2.1622, -1.40602, 2.27603, -2.76231
-0.933426, 7.77364, -1.42667, -1.40602, 2.27603, -2.76231
-0.933426, 7.77364, -1.42667, -1.35759, 2.19602, -2.84798
-0.216934, 4.08644, -5.73276, -1.35759, 2.19602, -2.84798
-0.216934, 4.08644, -5.73276, -1.29421, 2.10768, -2.93273
0.144882, 2.75343, -13.0714, -1.29421, 2.10768, -2.93273
0.144882, 2.75343, -13.0714, -1.29421, 2.10768, -2.93273
0.144882, 2.75343, -13.0714, -1.21241, 2.01316, -3.00505
0.144882, 2.75343, -13.0714, -1.21241, 2.01316, -3.00505
0.125839, 1.75606, -16.6872, -1.13672, 1.92365, -3.05392
0.594772, 1.49184, -16.135, -1.13672, 1.92365, -3.05392
0.594772, 1.49184, -16.135, -1.08278, 1.83753, -3.08572
0.594772, 1.49184, -16.135, -1.08278, 1.83753, -3.08572
1.43028, 1.87032, -16.0731, -1.08278, 1.83753, -3.08572
1.43028, 1.87032, -16.0731, -1.05462, 1.74725, -3.11007
-0.362137, 2.97481, -15.9898, -1.05462, 1.74725, -3.11007
-0.362137, 2.97481, -15.9898, -1.05424, 1.64046, -3.13554
-4.53969, 3.47469, -11.1814, -1.05424, 1.64046, -3.13554
-4.53969, 3.47469, -11.1814, -1.08833, 1.50201, 3.10745
-4.53969, 3.47469, -11.1814, -1.08833, 1.50201, 3.10745
-4.53969, 3.47469, -11.1814, -1.08833, 1.50201, 3.10745
-6.33687, 4.11024, -3.08817, -1.08833, 1.50201, 3.10745
-6.33687, 4.11024, -3.08817, -1.15105, 1.35122, 3.04524
-5.96077, 5.75984, 1.51071, -1.15105, 1.35122, 3.04524
-5.96077, 5.75984, 1.51071, -1.2334, 1.1823, 2.94639
-5.21095, 8.23543, 5.405, -1.2334, 1.1823, 2.94639
-5.21095, 8.23543, 5.405, -1.31707, 0.972819, 2.7911
-5.21095, 8.23543, 5.405, -1.31707, 0.972819, 2.7911
-2.70204, 10.0802, 14.5456, -1.31707, 0.972819, 2.7911
-2.70204, 10.0802, 14.5456, -1.38873, 0.647399, 2.50843
-3.52327, 11.806, 15.3811, -1.38873, 0.647399, 2.50843
-3.52327, 11.806, 15.3811, -1.42299, 0.130824, 2.02384
-3.52327, 11.806, 15.3811, -1.42299, 0.130824, 2.02384
-3.52327, 11.806, 15.3811, -1.42299, 0.130824, 2.02384
-6.93434, 12.632, 14.617, -1.40851, -0.299338, 1.62492
-7.26759, 14.322, 19.4278, -1.40851, -0.299338, 1.62492
-7.26759, 14.322, 19.4278, -1.38145, -0.536167, 1.41603
-4.00648, 14.4458, 19.4278, -1.38145, -0.536167, 1.41603
