acceleration:x,y,z,Orientation:yaw,pitch,roll
-0.112198, 0.315933, 9.72775, -0.029977, -0.58743, 0.00618815
-0.112198, 0.315933, 9.72775, -0.0300325, -0.585058, 0.00616041
-0.0336456, 0.261185, 9.70395, -0.0300325, -0.585058, 0.00616041
-0.0336456, 0.261185, 9.70395, -0.0301149, -0.583215, 0.00634608
-0.0336456, 0.261185, 9.70395, -0.0301149, -0.583215, 0.00634608
-0.0336456, 0.261185, 9.70395, -0.0301149, -0.583215, 0.00634608
-0.0741119, 0.327835, 9.66348, -0.0299989, -0.579913, 0.00626638
-0.0741119, 0.327835, 9.66348, -0.0299989, -0.579913, 0.00626638
-0.0503082, 0.29689, 9.56827, -0.0299989, -0.579913, 0.00626638
-0.0503082, 0.29689, 9.56827, -0.0301093, -0.577542, 0.00631889
-0.055069, 0.23024, 9.77536, -0.0301093, -0.577542, 0.00631889
-0.055069, 0.23024, 9.77536, -0.03013, -0.574876, 0.00626945
-0.000320435, 0.284988, 9.71109, -0.03013, -0.574876, 0.00626945
-0.000320435, 0.284988, 9.71109, -0.029942, -0.571642, 0.00624367
-0.000320435, 0.284988, 9.71109, -0.029942, -0.571642, 0.00624367
-0.0931549, 0.315933, 9.72299, -0.029942, -0.571642, 0.00624367
-0.0931549, 0.315933, 9.72299, -0.0299429, -0.568408, 0.00605165
-0.0931549, 0.315933, 9.72299, -0.0299429, -0.568408, 0.00605165
-0.0931549, 0.315933, 9.72299, -0.0299429, -0.568408, 0.00605165
-0.0788727, 0.311172, 9.65872, -0.0299429, -0.568408, 0.00605165
-0.0788727, 0.311172, 9.65872, -0.030029, -0.566028, 0.00618448
-0.0193634, 0.29689, 9.68967, -0.030029, -0.566028, 0.00618448
-0.0193634, 0.29689, 9.68967, -0.0301024, -0.563587, 0.00624529
-0.0193634, 0.29689, 9.68967, -0.0301024, -0.563587, 0.00624529
-0.0598297, 0.29451, 9.69681, -0.0301024, -0.563587, 0.00624529
-0.0598297, 0.29451, 9.69681, -0.0301108, -0.560662, 0.00608939
0.00682068, 0.287369, 9.64444, -0.0301108, -0.560662, 0.00608939
0.00682068, 0.287369, 9.64444, -0.0300754, -0.558069, 0.00609828
-0.0241241, 0.251663, 9.73965, -0.0300754, -0.558069, 0.00609828
-0.0241241, 0.251663, 9.73965, -0.0300754, -0.558069, 0.00609828
-0.0241241, 0.251663, 9.73965, -0.0300299, -0.555413, 0.00590518
-0.0241241, 0.251663, 9.73965, -0.0300299, -0.555413, 0.00590518
-0.055069, 0.304031, 9.70157, -0.0300299, -0.555413, 0.00590518
-0.055069, 0.304031, 9.70157, -0.0300299, -0.555413, 0.00590518
-0.055069, 0.304031, 9.70157, -0.0300299, -0.555413, 0.00590518
-0.055069, 0.304031, 9.70157, -0.0298805, -0.552949, 0.00581646
-0.0431671, 0.315933, 9.73489, -0.0298805, -0.552949, 0.00581646
-0.0431671, 0.315933, 9.73489, -0.0299297, -0.550951, 0.00580779
-0.0431671, 0.315933, 9.73489, -0.0299297, -0.550951, 0.00580779
-0.0431671, 0.315933, 9.73489, -0.0299297, -0.550951, 0.00580779
-0.0741119, 0.327835, 9.70633, -0.0299297, -0.550951, 0.00580779
-0.0741119, 0.327835, 9.70633, -0.0300046, -0.54839, 0.00575759
-0.0265045, 0.282608, 9.71347, -0.0300046, -0.54839, 0.00575759
-0.0265045, 0.282608, 9.71347, -0.0301107, -0.546638, 0.0058258
-0.0622101, 0.282608, 9.65158, -0.0301107, -0.546638, 0.0058258
-0.0622101, 0.282608, 9.65158, -0.0300672, -0.544355, 0.00571845
-0.0622101, 0.282608, 9.65158, -0.0300672, -0.544355, 0.00571845
-0.0622101, 0.282608, 9.65158, -0.0300672, -0.544355, 0.00571845
-0.0622101, 0.275467, 9.70871, -0.0300672, -0.544355, 0.00571845
-0.0622101, 0.275467, 9.70871, -0.0300419, -0.542717, 0.00572798
-0.0336456, 0.268326, 9.69443, -0.0300419, -0.542717, 0.00572798
-0.0336456, 0.268326, 9.69443, -0.0300419, -0.542717, 0.00572798
-0.0336456, 0.268326, 9.69443, -0.0299872, -0.539939, 0.00572522
-0.0574493, 0.330215, 9.72061, -0.0299872, -0.539939, 0.00572522
-0.0574493, 0.330215, 9.72061, -0.0299872, -0.539939, 0.00572522
-0.0574493, 0.330215, 9.72061, -0.0299216, -0.537031, 0.00564523
-0.0574493, 0.301651, 9.69681, -0.0299216, -0.537031, 0.00564523
-0.0574493, 0.301651, 9.69681, -0.0300781, -0.534644, 0.00565943
-0.0645905, 0.313553, 9.65634, -0.0300781, -0.534644, 0.00565943
-0.0645905, 0.313553, 9.65634, -0.0300781, -0.534644, 0.00565943
-0.0645905, 0.313553, 9.65634, -0.0300781, -0.534644, 0.00565943
-0.0645905, 0.313553, 9.65634, -0.0301337, -0.532905, 0.00566367
-0.0693512, 0.29451, 9.68729, -0.0301337, -0.532905, 0.00566367
-0.0693512, 0.29451, 9.68729, -0.0301337, -0.532905, 0.00566367
-0.0693512, 0.29451, 9.68729, -0.030212, -0.531299, 0.00570335
-0.0741119, 0.308792, 9.66824, -0.030212, -0.531299, 0.00570335
