acceleration:x,y,z,Orientation:yaw,pitch,roll
-9.79317, 10.3183, -1.41238, -0.333621, -0.780403, 1.69442
-9.79317, 10.3183, -1.41238, -0.333621, -0.780403, 1.69442
-9.79317, 10.3183, -1.41238, -0.333621, -0.780403, 1.69442
-9.79317, 10.3183, -1.41238, -0.32863, -0.785624, 1.70389
-13.6946, 11.5108, -0.7435, -0.32863, -0.785624, 1.70389
-13.6946, 11.5108, -0.7435, -0.32863, -0.785624, 1.70389
-13.6946, 11.5108, -0.7435, -0.32863, -0.785624, 1.70389
-13.6946, 11.5108, -0.7435, -0.324378, -0.793853, 1.71715
-15.8964, 11.875, 0.237213, -0.324378, -0.793853, 1.71715
-15.8964, 11.875, 0.237213, -0.324378, -0.793853, 1.71715
-15.8964, 11.875, 0.237213, -0.324378, -0.793853, 1.71715
-15.8964, 11.875, 0.237213, -0.316356, -0.809565, 1.7307
-15.1085, 12.4772, -0.776825, -0.316356, -0.809565, 1.7307
-15.1085, 12.4772, -0.776825, -0.316356, -0.809565, 1.7307
-15.1085, 12.4772, -0.776825, -0.296449, -0.838968, 1.75023
-15.1085, 12.4772, -0.776825, -0.296449, -0.838968, 1.75023
-14.2349, 13.5651, -4.56876, -0.296449, -0.838968, 1.75023
-14.2349, 13.5651, -4.56876, -0.296449, -0.838968, 1.75023
-14.2349, 13.5651, -4.56876, -0.296449, -0.838968, 1.75023
-14.2349, 13.5651, -4.56876, -0.266537, -0.879354, 1.78055
-14.2349, 13.5651, -4.56876, -0.240551, -0.928776, 1.81532
-16.0464, 13.1104, -5.58279, -0.240551, -0.928776, 1.81532
-16.0464, 13.1104, -5.58279, -0.240551, -0.928776, 1.81532
-16.0464, 13.1104, -5.58279, -0.240551, -0.928776, 1.81532
-14.3302, 12.2821, -3.18576, -0.240551, -0.928776, 1.81532
-14.3302, 12.2821, -3.18576, -0.240551, -0.928776, 1.81532
-14.3302, 12.2821, -3.18576, -0.226389, -0.992234, 1.84367
-14.3302, 12.2821, -3.18576, -0.226389, -0.992234, 1.84367
-11.7379, 11.756, -1.87656, -0.226389, -0.992234, 1.84367
-11.7379, 11.756, -1.87656, -0.226389, -0.992234, 1.84367
-11.7379, 11.756, -1.87656, -0.226389, -0.992234, 1.84367
-11.7379, 11.756, -1.87656, -0.217005, -1.07205, 1.8632
-10.0574, 10.9514, -1.21719, -0.217005, -1.07205, 1.8632
-10.0574, 10.9514, -1.21719, -0.217005, -1.07205, 1.8632
-10.0574, 10.9514, -1.21719, -0.217005, -1.07205, 1.8632
-10.0574, 10.9514, -1.21719, -0.203333, -1.16206, 1.87963
-7.21999, 9.7541, 0.115814, -0.203333, -1.16206, 1.87963
-7.21999, 9.7541, 0.115814, -0.203333, -1.16206, 1.87963
-7.21999, 9.7541, 0.115814, -0.203333, -1.16206, 1.87963
-7.21999, 9.7541, 0.115814, -0.178241, -1.26299, 1.9059
-7.34615, 9.00191, 0.249115, -0.178241, -1.26299, 1.9059
-7.34615, 9.00191, 0.249115, -0.178241, -1.26299, 1.9059
-7.34615, 9.00191, 0.249115, -0.178241, -1.26299, 1.9059
-7.34615, 9.00191, 0.249115, -0.133035, -1.34837, 1.95487
-6.4059, 8.35921, 0.037262, -0.133035, -1.34837, 1.95487
-6.4059, 8.35921, 0.037262, -0.133035, -1.34837, 1.95487
-6.4059, 8.35921, 0.037262, -0.133035, -1.34837, 1.95487
-6.4059, 8.35921, 0.037262, 0.0141029, -1.44257, 2.1055
-5.82747, 7.73555, 0.468109, 0.0141029, -1.44257, 2.1055
-5.82747, 7.73555, 0.468109, 0.0141029, -1.44257, 2.1055
-5.82747, 7.73555, 0.468109, 0.0141029, -1.44257, 2.1055
-5.82747, 7.73555, 0.468109, 0.751118, -1.51844, 2.8401
-5.67989, 6.50252, 0.865631, 0.751118, -1.51844, 2.8401
-5.67989, 6.50252, 0.865631, 0.751118, -1.51844, 2.8401
-5.67989, 6.50252, 0.865631, 0.751118, -1.51844, 2.8401
